id_cliente,empleo,antigüedad_empleo,ingresos,ingresos_verificados,rating,dti,vivienda,num_hipotecas,num_lineas_credito,porc_tarjetas_75p,porc_uso_revolving,num_cancelaciones_12meses,num_derogatorios,num_meses_desde_ult_retraso,id_prestamo,descripcion,finalidad,principal,tipo_interes,num_cuotas,imp_cuota,imp_amortizado,estado,imp_recuperado
59372917,Manager/licensed funeral director,10+ years,110000.0,Not Verified,C,13.91,MORTGAGE,0.0,18.0,85.7,60.8,0.0,0.0,16.0,,,debt_consolidation,16000.0,12.69, 60 months,361.52,10100.09,Current,0.0
143926681,Plan examiner,3 years,68000.0,Not Verified,B,12.67,RENT,0.0,17.0,50.0,55.1,0.0,0.0,,,,debt_consolidation,20000.0,10.72, 36 months,652.13,1919.38,Current,0.0
32209295,Research Assistant,4 years,36000.0,Source Verified,E,18.03,RENT,0.0,9.0,66.7,58.6,0.0,0.0,,,,debt_consolidation,12850.0,20.2, 60 months,341.88,12850.0,Fully Paid,0.0
1563737,Page Mill YMCA ,1 year,50000.0,Not Verified,B,23.64,RENT,0.0,10.0,66.7,67.1,0.0,0.0,57.0,,"  Borrower added on 09/26/12 > This is my last opportunity to get out of debt! This company allows me to get out with a lower rate. I'm thankful for those who believe in me. Life has been crazy and this is the last amount where I can finally get my life together again! Thank you for your support.<br><br>  Borrower added on 09/26/12 > I am desperately seeking to get out my last rut of debt.  With your help, I will be able to pay off debt and still survive.  Life has been crazy and this is the chance where I can finally get my life back again! Thank you so much for taking an investment in me.  It means the world to me!<br><br> Borrower added on 09/26/12 > This is my last opportunity to get out of debt! This company allows me to get out with a lower rate. I'm thankful for those who believe in me. Life has been crazy and this is the last amount where I can finally get my life together again! Thank you for your support!<br><br>  Borrower added on 09/27/12 > So awesome!  Over 50% there and I can't wait to use the total amount to pay EVERYTHING OFF!  This is going to help me so much more than you will ever know.  Thank you for investing in me!  I can't wait to see it say 100% :)  Thank you from the bottom of my heart!<br><br>  Borrower added on 09/28/12 > I can't believe it!  70% and rising! Thank you for investing in me!  This will be an incredible opportunity for me to get out of debt and finally start investing in others!  You have know idea how much you have helped me with every penny.  Thank you, thank you, thank you!!!<br><br>  Borrower added on 09/30/12 > Incredible! Over 80% there! Thank you for investing in me! By giving to my loan you are helping me consolidate my last amount of debt! You are giving me the opportunity to change my life! I am so thankful!!<br><br>  Borrower added on 10/01/12 > Almost there!  I appreciate your help so much!  Thank you for investing in me!  Only 1,200 more and I can pay off my higher interest debt off!  I am so excited!  Thank you again for making this happen, I couldn't be happier!<br>",debt_consolidation,10000.0,10.16, 36 months,323.43,10000.0,Fully Paid,0.0
113072265,Owner,2 years,52000.0,Not Verified,G,22.39,OWN,0.0,12.0,0.0,43.5,0.0,3.0,61.0,,,debt_consolidation,12000.0,30.99, 60 months,395.57,854.7,Charged Off,1643.66
135673732,AVP,3 years,76491.0,Not Verified,C,15.63,MORTGAGE,4.0,14.0,40.0,49.6,0.0,0.0,65.0,,,credit_card,20000.0,14.52, 60 months,470.78,2161.54,Current,0.0
66524951,E-6,10+ years,99000.0,Source Verified,D,33.95,MORTGAGE,5.0,16.0,100.0,88.6,0.0,0.0,,,,debt_consolidation,13850.0,17.86, 36 months,499.74,13850.0,Fully Paid,0.0
16121632,journeyman,6 years,65000.0,Not Verified,B,16.82,MORTGAGE,2.0,10.0,50.0,50.7,0.0,0.0,,,,credit_card,28800.0,10.99, 60 months,626.04,28800.0,Fully Paid,0.0
63156410,correctional psych registered nurse,3 years,78000.0,Verified,C,15.58,RENT,0.0,12.0,66.7,60.2,0.0,0.0,,,,other,20000.0,13.99, 36 months,683.46,2781.74,Charged Off,0.0
115054769,Desktop Services,1 year,63000.0,Not Verified,B,13.33,RENT,0.0,16.0,33.3,51.5,0.0,0.0,12.0,,,debt_consolidation,12000.0,11.99, 36 months,398.52,12000.0,Fully Paid,0.0
1435411,Piedmont Virginia Community College,4 years,55000.0,Not Verified,C,22.41,MORTGAGE,1.0,14.0,50.0,53.2,0.0,0.0,5.0,,  Borrower added on 07/20/12 > To consolidate several credit cards with high interest rates.<br>,credit_card,10000.0,15.31, 36 months,348.18,10000.0,Fully Paid,0.0
89028212,Material logistics,10+ years,45000.0,Source Verified,E,11.44,RENT,1.0,14.0,0.0,11.0,0.0,1.0,,,,vacation,5000.0,24.49, 36 months,197.46,5000.0,Fully Paid,0.0
124720081,Gas Transporation Analyst,10+ years,76000.0,Verified,C,34.43,MORTGAGE,2.0,7.0,,,0.0,0.0,31.0,,,other,6000.0,12.62, 36 months,201.07,2390.48,Current,0.0
21159571,,,82000.0,Verified,B,11.53,MORTGAGE,3.0,7.0,100.0,47.4,0.0,1.0,,,,debt_consolidation,10000.0,10.15, 36 months,323.38,10000.0,Fully Paid,0.0
39671301,Director of Instructional Services,< 1 year,112423.0,Verified,E,24.89,MORTGAGE,0.0,12.0,80.0,91.7,0.0,0.0,80.0,,,debt_consolidation,24000.0,19.99, 60 months,635.72,4901.19,Charged Off,10400.0
12697199,"Manager, Safety Operations",2 years,109500.0,Source Verified,D,9.03,MORTGAGE,0.0,23.0,50.0,32.4,0.0,0.0,12.0,,  Borrower added on 03/10/14 > Credit card consolidation and home improvement.<br>,debt_consolidation,20000.0,16.59, 60 months,492.66,20000.0,Fully Paid,0.0
133329319,Shipping/Receiving,10+ years,45504.0,Not Verified,C,11.47,RENT,0.0,6.0,0.0,36.1,0.0,0.0,,,,debt_consolidation,4000.0,15.49, 36 months,139.63,932.88,Current,0.0
836909,kcs railway,10+ years,100000.0,Not Verified,A,10.64,MORTGAGE,,9.0,,20.4,0.0,0.0,,,  Borrower added on 08/11/11 > DUE TO HIGH GAS PRICES I AM FORCED TO RELOCATE. I DRIVE 150 MILES TO AND FROM WORK. WITH THIS MOVE I WILL BE ABLE TO WORK IN LESS STRESS ENVIROMENT.. THANK ALL OF YOU WHO ARE INVESTING IN MY LOAN.<br/>,major_purchase,5625.0,6.99, 36 months,173.66,5625.0,Fully Paid,0.0
70641647,Sales,10+ years,110000.0,Source Verified,B,15.93,RENT,0.0,11.0,100.0,77.8,0.0,0.0,,,,credit_card,14000.0,9.75, 36 months,450.1,14000.0,Fully Paid,0.0
63329404,nurse,10+ years,90000.0,Verified,C,21.3,RENT,2.0,12.0,0.0,74.1,0.0,0.0,18.0,,,credit_card,26500.0,12.69, 60 months,598.76,15757.38,Current,0.0
137383326,Senior Loan Processing Manager,2 years,100000.0,Not Verified,A,10.54,MORTGAGE,0.0,9.0,25.0,30.0,0.0,1.0,29.0,,,debt_consolidation,10000.0,7.84, 36 months,312.63,1765.38,Current,0.0
86955629,Owner,5 years,55000.0,Source Verified,D,8.03,RENT,0.0,3.0,33.3,60.1,0.0,0.0,,,,debt_consolidation,27500.0,16.99, 36 months,980.32,27500.0,Fully Paid,0.0
8971631,Network Admin,10+ years,65000.0,Not Verified,A,12.46,MORTGAGE,1.0,9.0,62.5,64.4,0.0,1.0,,,,credit_card,17000.0,7.9, 36 months,531.94,17000.0,Fully Paid,0.0
48594513,Police Sergeant,10+ years,88000.0,Source Verified,B,11.33,MORTGAGE,1.0,14.0,50.0,21.7,0.0,2.0,54.0,,,debt_consolidation,10475.0,9.99, 36 months,337.95,10475.0,Fully Paid,0.0
125950712,Bookkeeper,< 1 year,45000.0,Not Verified,A,2.69,MORTGAGE,3.0,6.0,0.0,9.2,0.0,0.0,25.0,,,credit_card,3600.0,6.08, 36 months,109.65,3600.0,Fully Paid,0.0
136497090,SALES SUPPORT,6 years,85000.0,Verified,A,13.5,MORTGAGE,3.0,12.0,0.0,34.8,0.0,1.0,19.0,,,debt_consolidation,10000.0,8.46, 36 months,315.5,2008.39,Current,0.0
137814474,Senior IT Project Manager,10+ years,120800.0,Source Verified,B,12.62,MORTGAGE,5.0,13.0,0.0,13.0,0.0,0.0,,,,debt_consolidation,32925.0,10.47, 60 months,707.2,3017.58,Current,0.0
58330266,Vault Clerk,,57000.0,Verified,C,25.28,OWN,0.0,6.0,100.0,89.7,0.0,0.0,,,,debt_consolidation,15000.0,13.33, 60 months,343.84,9695.44,Current,0.0
130964951,Business Analyst,5 years,110707.0,Not Verified,C,21.96,MORTGAGE,1.0,15.0,0.0,37.1,0.0,0.0,,,,debt_consolidation,35000.0,13.58, 60 months,806.79,4782.28,Current,0.0
3057073,,,28000.0,Verified,C,14.74,MORTGAGE,1.0,10.0,100.0,71.5,0.0,0.0,11.0,,"  Borrower added on 01/07/13 > i have outstanding credit card debt, due to family hardships, and i hope to create a better and more viable manner in which i continue not to charge<br>",credit_card,9750.0,15.8, 36 months,341.82,9072.9,Charged Off,118.64
72799913,manager,3 years,50000.0,Not Verified,D,19.04,MORTGAGE,0.0,8.0,40.0,58.9,0.0,0.0,,,,credit_card,25000.0,17.27, 36 months,894.69,10215.99,Charged Off,0.0
40979444,Physician Assistant,2 years,80000.0,Not Verified,C,22.08,MORTGAGE,5.0,26.0,100.0,43.5,0.0,1.0,,,,debt_consolidation,13150.0,13.99, 36 months,449.38,13150.0,Fully Paid,0.0
21239794,Logistics Management Specialist,10+ years,103000.0,Source Verified,C,14.39,OWN,7.0,13.0,16.7,36.3,0.0,0.0,,,,other,10000.0,13.98, 60 months,232.58,10000.0,Fully Paid,0.0
130966104,Data Analyst,< 1 year,40000.0,Source Verified,C,18.06,RENT,0.0,10.0,20.0,34.7,0.0,0.0,,,,debt_consolidation,7000.0,12.61, 36 months,234.55,7000.0,Fully Paid,0.0
112567199,Educator,10+ years,56000.0,Source Verified,B,23.38,MORTGAGE,5.0,16.0,50.0,58.7,0.0,0.0,14.0,,,debt_consolidation,4200.0,10.91, 36 months,137.33,4200.0,Fully Paid,0.0
126306460,Executive Administrative Assistant ,1 year,52000.0,Not Verified,C,28.36,RENT,1.0,5.0,0.0,54.1,0.0,0.0,,,,debt_consolidation,22000.0,14.08, 60 months,512.82,4150.6,Current,0.0
15420029,RETAIL,< 1 year,12000.0,Source Verified,D,10.5,RENT,0.0,5.0,40.0,41.2,0.0,0.0,,,,debt_consolidation,4750.0,16.59, 36 months,168.39,4750.0,Fully Paid,0.0
35014041,cleaner,10+ years,9900.0,Verified,B,9.94,RENT,0.0,5.0,0.0,36.3,0.0,0.0,,,,major_purchase,3350.0,9.49, 36 months,107.3,3350.0,Fully Paid,0.0
85590551,,,15384.0,Verified,C,31.67,MORTGAGE,0.0,6.0,33.3,53.1,0.0,1.0,55.0,,,medical,5000.0,13.49, 36 months,169.66,4179.9,Current,0.0
84404851,Preparedness Program Manager,7 years,65000.0,Verified,C,27.05,RENT,1.0,9.0,100.0,56.5,0.0,0.0,13.0,,,debt_consolidation,16000.0,13.99, 60 months,372.21,7322.92,Current,0.0
24695070,Driver/Warehouse,1 year,29000.0,Source Verified,D,13.29,RENT,1.0,4.0,50.0,53.3,0.0,1.0,,,,debt_consolidation,12725.0,17.57, 60 months,320.17,12725.0,Fully Paid,0.0
11676095,CNA,10+ years,85000.0,Source Verified,E,3.29,RENT,0.0,6.0,60.0,81.6,0.0,0.0,,,  Borrower added on 02/08/14 > Pay same debt<br>,debt_consolidation,12275.0,22.4, 36 months,471.34,12275.0,Fully Paid,0.0
93691193,Manager,8 years,128205.0,Verified,B,21.52,RENT,0.0,8.0,0.0,14.7,0.0,0.0,,,,credit_card,12000.0,8.24, 36 months,377.37,12000.0,Fully Paid,0.0
101210170,Accounts Receivable Director,3 years,43310.0,Source Verified,C,7.56,MORTGAGE,0.0,5.0,50.0,84.0,0.0,0.0,,,,credit_card,10000.0,13.49, 60 months,230.05,3220.13,Current,0.0
8935099,receiving clerk,10+ years,65000.0,Source Verified,B,12.37,MORTGAGE,2.0,14.0,0.0,38.2,0.0,0.0,35.0,,,debt_consolidation,12000.0,11.99, 36 months,398.52,12000.0,Fully Paid,0.0
39410508,site cashier,10+ years,34000.0,Source Verified,C,38.62,RENT,0.0,9.0,100.0,79.5,0.0,0.0,42.0,,,credit_card,14000.0,14.99, 60 months,332.99,14000.0,Fully Paid,0.0
3370386,Underground Elephant,< 1 year,80000.0,Verified,A,10.14,MORTGAGE,1.0,7.0,0.0,46.0,0.0,0.0,16.0,,  Borrower added on 02/12/13 > Refinance higher interest rate credit cards<br>,credit_card,9800.0,6.62, 36 months,300.9,6434.69,Charged Off,583.94
65826353,Information Technology,10+ years,93000.0,Verified,F,21.23,RENT,0.0,13.0,100.0,85.4,0.0,0.0,46.0,,,debt_consolidation,35000.0,21.99, 60 months,966.47,18278.84,Current,0.0
19085863,Route Driver,4 years,26000.0,Not Verified,B,16.16,RENT,0.0,7.0,66.7,60.5,0.0,0.0,,,,debt_consolidation,5000.0,11.67, 36 months,165.29,2561.98,Charged Off,356.85
76052475,RN,1 year,65000.0,Not Verified,A,18.81,RENT,0.0,14.0,62.5,42.2,0.0,0.0,3.0,,,credit_card,15000.0,7.39, 36 months,465.84,15000.0,Fully Paid,0.0
134304434,general manager,1 year,75000.0,Not Verified,C,26.96,RENT,0.0,25.0,55.6,46.0,0.0,0.0,33.0,,,debt_consolidation,28000.0,16.46, 60 months,687.77,3231.52,Current,0.0
7369191,Benderson Development,10+ years,35000.0,Not Verified,A,16.22,MORTGAGE,3.0,10.0,0.0,38.0,0.0,0.0,,,,credit_card,6000.0,9.25, 36 months,191.5,6000.0,Fully Paid,0.0
95333067,Registered dental assiatant,5 years,55000.0,Verified,D,23.13,MORTGAGE,2.0,14.0,,77.3,0.0,0.0,,,,debt_consolidation,4325.0,17.99, 36 months,156.34,4325.0,Fully Paid,0.0
50578636,CIO,7 years,180000.0,Source Verified,B,8.59,MORTGAGE,5.0,12.0,0.0,0.0,0.0,0.0,14.0,,,credit_card,20000.0,8.18, 60 months,407.26,20000.0,Fully Paid,0.0
19657325,Senior Engineering Technician,10+ years,112000.0,Source Verified,C,11.45,MORTGAGE,7.0,12.0,100.0,72.8,0.0,0.0,46.0,,,debt_consolidation,25000.0,12.99, 36 months,842.23,25000.0,Fully Paid,0.0
77911193,Coordinator,5 years,55000.0,Source Verified,D,25.9,OWN,1.0,21.0,100.0,87.4,0.0,0.0,26.0,,,debt_consolidation,20900.0,19.99, 60 months,553.61,1062.05,Charged Off,2059.76
127010750,Director,10+ years,170000.0,Source Verified,E,15.74,MORTGAGE,0.0,22.0,10.0,18.4,0.0,0.0,2.0,,,debt_consolidation,20000.0,23.88, 60 months,573.97,2809.05,Current,0.0
107439505,Installer,< 1 year,20800.0,Verified,B,28.22,MORTGAGE,1.0,8.0,25.0,37.9,0.0,0.0,,,,debt_consolidation,6000.0,11.49, 36 months,197.83,3419.62,Current,0.0
136298014,driver,4 years,50000.0,Source Verified,A,15.79,RENT,0.0,22.0,0.0,25.4,0.0,0.0,34.0,,,credit_card,13000.0,7.84, 36 months,406.42,2631.48,Current,0.0
67336722,Compliance Liaison,7 years,84000.0,Verified,A,25.96,OWN,0.0,9.0,16.7,42.4,0.0,0.0,11.0,,,debt_consolidation,19200.0,6.89, 36 months,591.88,19200.0,Fully Paid,0.0
14699170,Regional Director,10+ years,85000.0,Verified,C,17.34,MORTGAGE,2.0,8.0,33.3,71.8,0.0,0.0,65.0,,,debt_consolidation,9325.0,15.31, 36 months,324.68,9325.0,Fully Paid,0.0
145293098,,,6588.0,Verified,B,73.04,MORTGAGE,0.0,11.0,0.0,21.9,0.0,0.0,,,,credit_card,7000.0,11.31, 36 months,230.21,497.36,Current,0.0
81751179,Assistant Manager,10+ years,50000.0,Verified,A,14.59,MORTGAGE,1.0,5.0,33.3,51.6,0.0,0.0,,,,debt_consolidation,9000.0,5.32, 36 months,271.04,9000.0,Fully Paid,0.0
130707377,Purchasing Specialist,10+ years,69069.0,Source Verified,D,26.16,MORTGAGE,2.0,12.0,20.0,47.3,0.0,0.0,,,,debt_consolidation,37250.0,19.42, 60 months,974.92,37250.0,Fully Paid,0.0
85570733,painter,< 1 year,60000.0,Source Verified,B,14.13,MORTGAGE,0.0,4.0,0.0,60.4,0.0,0.0,61.0,,,debt_consolidation,15000.0,11.49, 36 months,494.57,15000.0,Fully Paid,0.0
31497261,,,72000.0,Verified,E,18.85,OWN,0.0,13.0,20.0,32.5,0.0,0.0,62.0,,,debt_consolidation,25200.0,20.99, 60 months,681.61,4402.31,Charged Off,1827.91
103698213,Police Officer,2 years,60000.0,Not Verified,A,15.92,MORTGAGE,2.0,10.0,66.7,61.1,0.0,0.0,4.0,,,car,6000.0,5.32, 36 months,180.69,4347.49,Current,0.0
133723275,Concrete Lead Finisher,5 years,45000.0,Not Verified,A,35.97,MORTGAGE,3.0,15.0,33.3,62.6,0.0,1.0,22.0,,,debt_consolidation,8250.0,6.83, 36 months,254.1,1907.31,Current,0.0
9954685,senior buyer,2 years,150000.0,Not Verified,A,22.54,MORTGAGE,7.0,26.0,66.7,90.8,0.0,0.0,33.0,,,debt_consolidation,10000.0,8.9, 36 months,317.54,10000.0,Fully Paid,0.0
14868916,Detective,7 years,70000.0,Source Verified,C,10.65,RENT,0.0,11.0,50.0,58.8,0.0,0.0,76.0,,,debt_consolidation,12000.0,15.61, 60 months,289.34,8300.03,Charged Off,521.13
95277396,MAST,6 years,75000.0,Source Verified,E,17.62,MORTGAGE,3.0,15.0,83.3,81.0,0.0,0.0,,,,debt_consolidation,13500.0,26.24, 60 months,355.42,13500.0,Fully Paid,0.0
128138069,Accounting,10+ years,52000.0,Not Verified,A,24.86,MORTGAGE,0.0,6.0,0.0,19.7,0.0,0.0,64.0,,,credit_card,20000.0,7.97, 36 months,626.46,6679.2,Current,0.0
142250907,Paraprofessional ,10+ years,25000.0,Not Verified,B,28.08,RENT,0.0,2.0,100.0,91.4,0.0,0.0,,,,moving,18000.0,10.08, 36 months,581.49,1742.97,Current,0.0
92236726,Catering,< 1 year,32000.0,Source Verified,C,33.78,RENT,0.0,21.0,100.0,92.1,0.0,0.0,,,,credit_card,9600.0,12.74, 36 months,322.27,7197.96,Current,0.0
95933141,,,75000.0,Source Verified,B,9.58,RENT,0.0,4.0,33.3,30.3,0.0,1.0,,,,medical,7000.0,11.39, 36 months,230.47,5021.04,Current,0.0
69306145,President,8 years,102000.0,Verified,E,17.18,MORTGAGE,0.0,7.0,57.1,60.9,0.0,0.0,,,,small_business,35000.0,19.89, 60 months,925.15,2157.85,Charged Off,0.0
70172585,Teacher,9 years,35500.0,Source Verified,D,31.51,MORTGAGE,5.0,30.0,100.0,92.5,0.0,2.0,,,,renewable_energy,4000.0,18.49, 36 months,145.6,4000.0,Fully Paid,0.0
75294704,Sales,3 years,38400.0,Source Verified,D,25.06,MORTGAGE,1.0,5.0,100.0,87.9,0.0,0.0,,,,other,1800.0,18.99, 36 months,65.98,1800.0,Fully Paid,0.0
114784920,Admin Assistant,10+ years,100000.0,Source Verified,A,12.4,MORTGAGE,2.0,8.0,0.0,19.9,0.0,0.0,3.0,,,debt_consolidation,8400.0,7.21, 36 months,260.18,4207.47,Current,0.0
99251490,,,64000.0,Not Verified,C,21.08,MORTGAGE,4.0,16.0,0.0,14.7,0.0,0.0,,,,debt_consolidation,24000.0,12.74, 60 months,542.89,4995.29,Charged Off,2638.54
104591496,Art Director,< 1 year,80000.0,Verified,C,12.03,RENT,0.0,9.0,66.7,91.0,0.0,0.0,,,,moving,3500.0,12.74, 36 months,117.5,2080.58,Current,0.0
85676814,Custodial Supervisor,10+ years,42000.0,Source Verified,C,15.83,MORTGAGE,1.0,9.0,50.0,54.2,0.0,1.0,,,,credit_card,4925.0,15.59, 36 months,172.16,4097.05,Current,0.0
46713658,Registered Nurse,10+ years,90146.0,Source Verified,A,27.89,MORTGAGE,2.0,19.0,28.6,63.5,0.0,0.0,,,,other,28000.0,7.89, 36 months,876.0,28000.0,Fully Paid,0.0
131600526,Sales Director Americas,3 years,131000.0,Source Verified,A,8.89,MORTGAGE,0.0,8.0,0.0,13.3,0.0,0.0,73.0,,,debt_consolidation,35000.0,5.31, 36 months,1053.86,10110.56,Current,0.0
135659717,Nurse,8 years,80000.0,Source Verified,B,12.59,MORTGAGE,1.0,9.0,25.0,57.9,0.0,0.0,,,,credit_card,11000.0,11.05, 36 months,360.39,2140.84,Current,0.0
3198344,BCD Travel,9 years,64400.0,Not Verified,B,6.04,MORTGAGE,1.0,11.0,100.0,56.9,0.0,0.0,,,,debt_consolidation,16000.0,11.14, 36 months,524.89,16000.0,Fully Paid,0.0
61318995,Aircraft Engine Mechanic,5 years,52000.0,Not Verified,A,19.96,MORTGAGE,2.0,8.0,0.0,24.1,0.0,0.0,78.0,,,debt_consolidation,12000.0,6.24, 36 months,366.37,12000.0,Fully Paid,0.0
70966338,"Director, Early Childhood Educ",< 1 year,109000.0,Source Verified,E,25.15,RENT,8.0,23.0,71.4,64.7,0.0,0.0,,,,debt_consolidation,25000.0,19.99, 60 months,662.21,25000.0,Fully Paid,0.0
131058246,Sales Manager Latin America,1 year,119200.0,Not Verified,D,20.52,MORTGAGE,2.0,14.0,60.0,77.4,0.0,0.0,,,,other,12000.0,21.85, 60 months,330.41,4676.53,Current,0.0
33661588,driver,2 years,85000.0,Source Verified,B,18.82,RENT,4.0,19.0,9.1,21.5,0.0,1.0,,,,debt_consolidation,12000.0,11.99, 60 months,266.88,10387.96,Charged Off,0.0
140484299,inside sales,10+ years,45000.0,Verified,C,27.23,MORTGAGE,5.0,9.0,100.0,55.5,0.0,0.0,74.0,,,debt_consolidation,32000.0,16.91, 60 months,793.74,2130.68,Current,0.0
78994542,Lead Engineer,1 year,148000.0,Source Verified,A,3.14,OWN,2.0,9.0,0.0,18.5,0.0,0.0,19.0,,,major_purchase,13000.0,6.49, 36 months,398.38,13000.0,Fully Paid,0.0
40127977,Outreach Specialist,2 years,55000.0,Source Verified,C,22.23,RENT,0.0,10.0,0.0,48.4,0.0,0.0,69.0,,,debt_consolidation,13000.0,12.39, 60 months,291.75,9981.24,Current,0.0
105253583,Owner,6 years,95000.0,Source Verified,C,13.78,OWN,2.0,12.0,50.0,69.0,0.0,3.0,7.0,,,home_improvement,30000.0,13.49, 60 months,690.15,30000.0,Fully Paid,0.0
66574735,,,20098.0,Verified,A,13.14,RENT,0.0,7.0,60.0,14.0,0.0,1.0,,,,credit_card,6025.0,7.26, 36 months,186.76,1385.98,Charged Off,0.0
38732127,Resource Manager,10+ years,149000.0,Not Verified,A,8.53,MORTGAGE,2.0,16.0,0.0,51.4,0.0,0.0,,,,home_improvement,5000.0,7.49, 36 months,155.51,5000.0,Fully Paid,0.0
70220460,,,64000.0,Verified,B,18.34,RENT,0.0,13.0,44.4,60.0,0.0,0.0,49.0,,,debt_consolidation,20000.0,10.78, 36 months,652.7,4413.53,Charged Off,1599.28
6887360,Daamgard Landscaping,3 years,38000.0,Not Verified,E,4.99,RENT,0.0,5.0,50.0,18.4,0.0,0.0,,,,other,4000.0,20.8, 36 months,150.29,4000.0,Fully Paid,0.0
2474997,,,59000.0,Source Verified,C,23.44,MORTGAGE,4.0,15.0,55.6,64.4,0.0,0.0,11.0,,  Borrower added on 12/19/12 > to pay off my credit cards<br><br>  Borrower added on 12/22/12 > with this loan i can become debt free within 3 years. as it stands now i will continue to pay off the card indefinately.<br>,credit_card,20000.0,14.33, 36 months,686.77,10279.82,Charged Off,1478.49
5757368,red savoy pizza,10+ years,28000.0,Not Verified,C,13.76,OWN,1.0,6.0,100.0,92.7,0.0,0.0,37.0,,,debt_consolidation,9500.0,15.31, 36 months,330.77,9500.0,Fully Paid,0.0
142151008,Receptionist ,10+ years,32000.0,Not Verified,B,12.08,RENT,0.0,11.0,80.0,59.7,0.0,0.0,32.0,,,debt_consolidation,14000.0,10.08, 36 months,452.27,1355.64,Current,0.0
51878219,Executive Director,10+ years,70000.0,Verified,C,32.44,MORTGAGE,2.0,16.0,60.0,66.2,0.0,0.0,5.0,,,credit_card,31500.0,12.29, 36 months,1050.62,31500.0,Fully Paid,0.0
121933073,Feeder Driver,10+ years,110000.0,Source Verified,A,17.14,MORTGAGE,5.0,9.0,0.0,23.1,0.0,0.0,,,,debt_consolidation,27000.0,7.07, 36 months,834.55,27000.0,Fully Paid,0.0
81457364,Accounting Generalist,5 years,46800.0,Source Verified,E,30.26,OWN,3.0,7.0,33.3,85.7,0.0,0.0,76.0,,,credit_card,20000.0,20.99, 60 months,540.96,20000.0,Fully Paid,0.0
40979167,Foreman,3 years,36000.0,Not Verified,A,9.3,RENT,0.0,4.0,0.0,29.2,0.0,0.0,44.0,,,credit_card,18000.0,6.92, 36 months,555.13,18000.0,Fully Paid,0.0
66404406,Personal Banker,10+ years,85000.0,Source Verified,D,25.86,MORTGAGE,3.0,17.0,20.0,47.3,0.0,0.0,31.0,,,car,12000.0,17.86, 60 months,303.81,12000.0,Fully Paid,0.0
113630198,Animal Care Supervisor ,10+ years,65000.0,Source Verified,B,23.8,RENT,0.0,6.0,100.0,84.8,0.0,1.0,,,,debt_consolidation,4500.0,10.42, 36 months,146.1,4500.0,Fully Paid,0.0
141201249,semi-driver,3 years,60000.0,Source Verified,A,12.84,MORTGAGE,1.0,7.0,33.3,43.6,0.0,0.0,,,,credit_card,6000.0,7.84, 36 months,187.58,751.66,Current,0.0
55350420,Machine repairman,10+ years,75000.0,Not Verified,C,20.13,MORTGAGE,1.0,10.0,0.0,34.3,0.0,0.0,60.0,,,debt_consolidation,16750.0,12.29, 60 months,375.06,4993.27,Charged Off,5569.88
123056986,MA,2 years,45000.0,Not Verified,A,5.57,RENT,0.0,8.0,20.0,21.0,0.0,0.0,,,,debt_consolidation,8000.0,7.97, 36 months,250.59,3321.66,Current,0.0
51958079,Night Auditor,2 years,19000.0,Verified,C,4.42,RENT,2.0,3.0,50.0,53.0,0.0,0.0,,,,vacation,1450.0,14.65, 36 months,50.02,1450.0,Fully Paid,0.0
57723905,Owner,10+ years,135000.0,Not Verified,C,3.97,MORTGAGE,1.0,13.0,14.3,51.1,0.0,1.0,,,,home_improvement,20000.0,14.65, 60 months,472.14,20000.0,Fully Paid,0.0
130074878,Training Supervisor,10+ years,59000.0,Source Verified,B,33.36,RENT,0.0,16.0,9.1,28.1,1.0,0.0,11.0,,,credit_card,10500.0,9.43, 36 months,336.01,3176.95,Current,0.0
14548592,Marketing Specialist ,3 years,36000.0,Verified,C,9.7,RENT,0.0,16.0,66.7,74.8,0.0,0.0,,,,credit_card,5500.0,13.65, 36 months,187.05,5500.0,Fully Paid,0.0
144613240,Operator,10+ years,175000.0,Not Verified,B,21.49,MORTGAGE,5.0,19.0,57.1,67.2,0.0,0.0,,,,other,7500.0,12.98, 36 months,252.64,520.13,Current,0.0
140348508,Teacher,10+ years,85000.0,Verified,D,21.3,MORTGAGE,2.0,24.0,80.0,70.1,0.0,1.0,80.0,,,moving,3000.0,19.92, 36 months,111.37,318.24,Current,0.0
135391477,Department Manager,1 year,46000.0,Not Verified,B,31.14,RENT,0.0,5.0,50.0,66.2,0.0,0.0,,,,debt_consolidation,12800.0,12.13, 60 months,285.58,1463.94,Current,0.0
97709843,manager/meatcutter,10+ years,80000.0,Verified,B,20.28,MORTGAGE,1.0,12.0,0.0,26.5,0.0,0.0,2.0,,,credit_card,19000.0,8.24, 36 months,597.5,12690.54,Current,0.0
131209306,Veterans Service Rep,10+ years,80000.0,Not Verified,A,8.88,MORTGAGE,2.0,5.0,0.0,55.6,0.0,0.0,,,,other,9500.0,5.31, 36 months,286.05,2945.8,Current,0.0
97112896,,,48500.0,Not Verified,A,21.84,MORTGAGE,3.0,21.0,0.0,4.6,0.0,0.0,,,,debt_consolidation,4800.0,5.32, 36 months,144.56,371.48,Charged Off,0.0
23213540,Scheduling Engineer,< 1 year,74110.0,Not Verified,A,16.32,RENT,2.0,13.0,0.0,41.3,0.0,0.0,12.0,,,debt_consolidation,17000.0,6.03, 36 months,517.41,17000.0,Fully Paid,0.0
